id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I123044942,0.0005230125523012552,4.0,0.0,4.9008466862500444e-24,63
I12315562,0.0015690376569037654,9.0,4.314822612080893e-05,0.00015123656170660835,0
I123387679,0.01412133891213389,57.0,0.0013974105435703218,0.004962051342866133,1
I123431417,0.006276150627615062,24.0,4.104205223394626e-07,0.014684271188686555,25
I123466251,0.0005230125523012552,2.0,0.0,0.0005487633017586918,3
I123534392,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,58
I123565023,0.0007845188284518827,4.0,0.0,6.005856946167626e-07,23
I123791789,0.001307531380753138,5.0,0.0,3.434883443082336e-05,1
I123900574,0.0007845188284518827,3.0,0.0009018306944205791,3.2932943570564655e-05,64
I12393601,0.0015690376569037654,6.0,0.0,0.003817710078241446,3
I123946342,0.002353556485355648,10.0,0.0004533778703443264,0.0002176160461012748,0
I124055696,0.008629707112970711,36.0,0.004224709409379158,0.0036536674084899617,34
I12411659,0.0041841004184100415,16.0,1.3110655574732832e-05,0.0005608181709465745,3
I124121301,0.0005230125523012552,2.0,0.0,1.2048500235932826e-06,0
I124158823,0.0010460251046025104,4.0,0.0,2.0121889528570947e-07,81
I124227911,0.0033995815899581588,13.0,0.0017664181694181523,0.0014443349907699787,9
