id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5001075207,0.0007448149421336084,13.0,0.0,6.824263039854122e-10,1
A5001080871,0.0006875214850464077,12.0,0.0,1.2494307583052577e-07,85
A5001082656,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,112
A5001086152,0.00034376074252320387,9.0,0.0,1.9401919473740352e-09,113
A5001093904,0.00045834765669760516,8.0,0.0,3.0346709220731e-10,41
A5001094226,0.002520912111836828,46.0,0.0012686145549694356,5.087456855395391e-08,1
A5001121028,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,114
A5001129714,5.7293457087200645e-05,1.0,0.0,8.187014451533536e-26,115
A5001132716,0.00022917382834880258,4.0,0.0,4.6222003365627735e-21,116
A5001133136,0.000802108399220809,14.0,0.0,1.448523606598048e-10,49
A5001138430,0.00011458691417440129,2.0,0.0,4.296706881238969e-28,117
A5001174471,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,118
A5001180807,0.0002864672854360032,5.0,0.0,3.98569688677564e-25,115
A5001187199,0.0,0.0,0.0,3.4717735040644275e-39,119
A5001189652,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,120
A5001194068,0.003838661624842443,111.0,0.0,0.00012413534544670321,88
A5001205723,0.0004010541996104045,7.0,0.0,8.878926085732832e-08,30
A5001226970,0.0006875214850464077,12.0,0.0,1.448622075963469e-09,0
A5001241589,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,121
A5001245246,0.0002864672854360032,8.0,0.0,8.773280745973479e-16,122
A5001254143,0.0023490317405752263,55.0,0.0024132399964508226,1.3322085956336137e-09,123
A5001257603,0.00017188037126160193,3.0,0.0,3.144283897697622e-24,124
A5001257783,0.000802108399220809,14.0,0.0,8.161407001113612e-12,17
A5001264416,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,125
A5001276094,0.00034376074252320387,6.0,0.0,7.857949035679153e-22,126
A5001278017,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,127
A5001289204,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,128
A5001289731,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,129
A5001293238,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,130
A5001300575,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,131
A5001311279,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,132
A5001320691,0.000802108399220809,14.0,0.0,4.3196134164580275e-13,133
A5001323089,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,134
A5001325170,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,135
A5001345589,0.00034376074252320387,6.0,0.0,1.3805056475156532e-12,136
A5001362889,0.0012031625988312136,21.0,0.0,6.655808157197705e-15,137
A5001364826,0.0,0.0,0.0,3.4717735040644275e-39,138
A5001375778,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,139
A5001380619,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,140
A5001392592,0.00022917382834880258,4.0,0.0,1.388923278848229e-10,494
A5001393137,0.0,0.0,0.0,3.4717735040644275e-39,142
A5001395585,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,143
A5001402526,0.00022917382834880258,4.0,0.0,1.1942744955064683e-09,144
A5001405782,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,145
A5001421911,0.00017188037126160193,3.0,0.0,3.3308888603152275e-18,146
A5001422575,0.000802108399220809,19.0,0.0,2.0223352001061057e-17,147
A5001425662,0.00034376074252320387,6.0,0.0,1.8973229969468049e-07,148
A5001428225,0.0,0.0,0.0,3.4717735040644275e-39,149
